Date,Language,Rating,Count
2012-03-29,Chinese (Simplified),1,1
2012-03-29,English,3,1
2012-03-29,English,5,1
2012-03-29,English,1,1
2012-03-28,Spanish,5,1
2012-03-28,English,5,2
2012-03-28,English,4,1
2012-03-27,Korean,5,1
2012-03-23,Portuguese,5,1
2012-03-23,Korean,5,1
2012-03-22,Polish,5,1
2012-03-20,Portuguese,5,1
2012-03-20,English,4,1
2012-03-19,Portuguese,5,1
2012-03-19,German,5,1
2012-03-19,Japanese,5,1
2012-03-19,English,5,1
2012-03-18,German,5,1
2012-03-17,German,5,1
2012-03-17,English,4,2
2012-03-17,English,5,2
2012-03-17,English,1,1
2012-03-16,Chinese (Simplified),5,1
2012-03-16,English,5,1
2012-03-15,English,5,1
2012-03-14,Spanish,5,1
2012-03-14,Arabic,5,1
2012-03-14,English,5,1
2012-03-13,German,5,1
2012-03-12,Chinese (Simplified),5,1
2012-03-12,French,4,1
2012-03-12,English,4,1
2012-03-12,English,5,1
2012-03-11,Russian,5,1
2012-03-11,Hungarian,5,1
2012-03-11,Arabic,1,1
2012-03-11,English,5,1
2012-03-10,Spanish,5,2
2012-03-08,English,5,1
2012-03-07,German,5,1
2012-03-07,Greek,5,1
2012-03-07,English,5,1
2012-03-06,Russian,4,1
2012-03-06,English,5,1
2012-03-04,Chinese (Simplified),5,1
2012-03-04,English,5,1
2012-03-03,German,4,1
2012-03-02,Portuguese,5,1
2012-03-02,Chinese (Simplified),5,1
2012-03-02,Greek,5,1
2012-03-02,English,5,2
2012-03-01,English,5,2
2012-02-29,Hungarian,5,1
2012-02-29,English,5,1
2012-02-28,Russian,4,1
2012-02-28,Russian,5,1
2012-02-27,Swedish,4,1
2012-02-27,Russian,5,2
2012-02-27,Chinese (Simplified),5,1
2012-02-27,English,4,1
2012-02-27,English,5,2
2012-02-25,Portuguese,5,1
2012-02-25,English,3,1
2012-02-25,English,4,1
2012-02-24,German,5,1
2012-02-24,Arabic,1,1
2012-02-24,English,5,1
2012-02-21,English,5,2
2012-02-20,Russian,5,1
2012-02-20,Danish,5,1
2012-02-20,Italian,3,1
2012-02-20,English,5,2
2012-02-19,English,5,2
2012-02-19,English,4,1
2012-02-18,English,4,2
2012-02-17,Thai,4,1
2012-02-17,English,5,1
