Date,Language,Rating,Count
2016-01-19,English,5,1
2016-01-19,English,2,1
2016-01-18,English,5,1
2016-01-18,English,3,1
2016-01-17,Spanish,3,1
2016-01-16,Thai,5,1
2016-01-16,Spanish,4,1
2016-01-16,English,4,1
2016-01-15,Spanish,5,1
2016-01-14,Spanish,1,1
2016-01-14,Spanish,4,1
2016-01-14,Russian,4,1
2016-01-14,German,3,1
2016-01-14,Czech,4,1
2016-01-13,Russian,4,1
2016-01-13,Italian,2,1
2016-01-13,English,5,3
2016-01-13,English,3,1
2016-01-13,English,4,1
2016-01-12,Spanish,5,1
2016-01-08,Spanish,1,1
2016-01-08,Polish,5,1
2016-01-08,German,1,1
2016-01-06,Korean,4,1
2016-01-06,English,1,1
2016-01-05,English,5,1
2016-01-04,Polish,4,1
2016-01-04,English,5,1
2016-01-02,English,5,1
2016-01-01,Spanish,1,1
2016-01-01,Indonesian,5,1
2016-01-01,Greek,5,1
2016-01-01,English,5,1
2015-12-31,English,4,1
2015-12-29,Spanish,3,1
2015-12-29,Japanese,5,1
2015-12-28,English,5,1
2015-12-27,Spanish,5,1
2015-12-27,Russian,4,1
2015-12-27,Czech,1,1
2015-12-27,French,5,1
2015-12-26,Russian,3,1
2015-12-26,Polish,4,1
2015-12-26,English,5,2
2015-12-25,Korean,5,1
2015-12-25,Korean,4,1
2015-12-25,English,3,1
2015-12-24,Indonesian,5,1
2015-12-24,German,5,1
2015-12-24,French,3,1
2015-12-24,English,5,1
2015-12-23,French,5,1
2015-12-22,Spanish,5,1
2015-12-21,Italian,5,1
2015-12-20,Spanish,5,1
2015-12-20,Russian,3,1
2015-12-20,English,4,1
2015-12-19,Italian,4,1
2015-12-19,English,5,1
2015-12-17,Turkish,5,1
2015-12-17,Russian,1,1
2015-12-17,Portuguese,2,1
2015-12-17,English,5,1
2015-12-16,English,4,1
2015-12-15,English,1,1
2015-12-15,English,5,1
2015-12-14,Czech,5,1
2015-12-13,English,5,2
2015-12-12,Spanish,4,1
2015-12-12,English,4,1
2015-12-12,English,3,1
2015-12-11,Vietnamese,5,1
2015-12-11,Japanese,4,1
2015-12-11,Japanese,1,1
2015-12-11,English,5,1
2015-12-11,English,3,1
2015-12-10,Spanish,1,1
2015-12-10,French,5,1
2015-12-09,Spanish,3,1
2015-12-09,Italian,2,1
2015-12-08,English,2,1
2015-12-08,English,3,1
2015-12-07,Italian,1,1
2015-12-07,English,3,1
2015-12-06,Romanian,5,1
2015-12-05,Korean,5,1
2015-12-05,English,4,1
2015-12-04,Romanian,4,1
2015-12-04,English,4,1
2015-12-03,Spanish,1,1
2015-12-02,English,5,1
2015-12-01,Russian,5,1
2015-12-01,Italian,5,1
2015-12-01,English,5,1
2015-11-30,English,4,1
2015-11-29,Russian,5,1
2015-11-29,Portuguese,2,1
2015-11-29,English,2,1
2015-11-29,English,5,2
2015-11-28,Turkish,5,1
2015-11-28,Slovenian,5,1
2015-11-26,Russian,1,1
2015-11-26,English,5,2
2015-11-25,Spanish,1,2
2015-11-24,Thai,3,1
2015-11-24,Spanish,4,1
2015-11-24,Korean,5,1
2015-11-23,Spanish,3,2
2015-11-23,Russian,1,1
2015-11-23,English,1,1
2015-11-22,Indonesian,5,1
2015-11-22,Chinese (Simplified),4,1
2015-11-22,English,5,1
2015-11-21,Russian,2,1
2015-11-21,Japanese,2,1
2015-11-21,English,3,1
2015-11-21,English,5,1
2015-11-20,Polish,5,1
2015-11-20,Japanese,1,1
2015-11-19,Spanish,4,1
2015-11-19,Spanish,3,1
2015-11-18,English,4,2
2015-11-17,English,2,1
2015-11-16,Spanish,5,1
2015-11-16,Russian,5,1
2015-11-16,Greek,5,1
2015-11-16,English,5,1
2015-11-15,Spanish,4,1
2015-11-15,Spanish,5,1
2015-11-15,Italian,4,1
2015-11-15,English,2,1
2015-11-14,Hungarian,5,1
2015-11-13,Vietnamese,5,1
2015-11-13,Spanish,4,1
2015-11-13,Spanish,5,1
2015-11-13,German,5,1
2015-11-12,Spanish,1,1
2015-11-11,English,4,1
2015-11-10,German,5,1
2015-11-10,English,5,1
2015-11-10,English,3,1
2015-11-09,Russian,5,1
2015-11-09,Japanese,3,1
2015-11-09,English,1,1
2015-11-09,English,4,1
2015-11-08,Spanish,5,1
2015-11-08,Russian,5,1
2015-11-08,English,5,2
2015-11-08,English,1,1
2015-11-07,Russian,5,1
2015-11-07,Czech,5,1
2015-11-07,English,5,1
2015-11-06,English,1,1
2015-11-05,Russian,1,1
2015-11-05,Hungarian,5,1
2015-11-05,English,2,1
2015-11-05,English,4,1
2015-11-03,Russian,4,1
2015-11-02,English,4,1
2015-11-01,Spanish,1,1
2015-11-01,Spanish,2,1
2015-11-01,German,5,1
2015-11-01,English,5,2
2015-10-30,English,4,1
2015-10-29,English,4,1
2015-10-29,English,2,1
2015-10-28,Spanish,5,1
2015-10-27,English,5,1
2015-10-27,English,1,1
2015-10-26,Indonesian,4,1
2015-10-25,Turkish,4,1
2015-10-25,Spanish,4,1
2015-10-25,Spanish,5,1
2015-10-25,Japanese,5,1
2015-10-25,English,5,1
2015-10-24,English,5,2
2015-10-23,Spanish,5,1
2015-10-23,Finnish,3,1
2015-10-23,Greek,4,1
2015-10-22,Spanish,5,1
2015-10-22,Russian,3,1
2015-10-21,Spanish,4,1
2015-10-21,Spanish,3,1
2015-10-21,German,5,1
2015-10-21,English,3,1
2015-10-20,English,5,1
2015-10-19,Russian,4,1
2015-10-18,Spanish,4,1
2015-10-18,Japanese,3,1
2015-10-18,English,5,1
2015-10-18,English,4,1
2015-10-17,Spanish,5,1
2015-10-17,English,2,1
2015-10-17,English,1,1
2015-10-16,Ukrainian,1,1
2015-10-16,Spanish,4,1
2015-10-16,Korean,4,1
2015-10-15,Spanish,5,1
2015-10-15,Danish,5,1
2015-10-15,Korean,5,1
2015-10-15,English,5,3
2015-10-15,English,3,1
2015-10-14,Russian,1,1
2015-10-13,Russian,2,1
2015-10-13,Japanese,5,1
2015-10-12,Spanish,5,1
2015-10-12,Spanish,4,1
2015-10-12,English,3,1
2015-10-11,Spanish,5,1
2015-10-11,Italian,2,1
2015-10-11,English,4,1
2015-10-10,Spanish,5,1
2015-10-10,Italian,1,1
2015-10-08,Spanish,5,3
2015-10-07,Turkish,5,1
2015-10-07,Spanish,5,1
2015-10-07,Spanish,4,1
2015-10-06,Spanish,4,1
2015-10-06,Russian,1,1
2015-10-05,German,5,1
2015-10-05,English,4,1
2015-10-05,English,2,1
2015-10-04,Spanish,5,2
2015-10-04,English,5,1
2015-10-04,English,1,1
2015-10-03,Polish,5,1
2015-10-03,German,5,1
2015-10-03,English,5,1
2015-10-03,English,4,2
2015-10-02,Spanish,5,1
2015-10-02,Indonesian,1,1
2015-10-01,Spanish,5,5
2015-10-01,Spanish,4,1
2015-10-01,Polish,5,1
2015-10-01,Japanese,4,1
2015-10-01,English,3,1
2015-10-01,English,5,3
2015-09-30,Spanish,4,1
2015-09-30,Spanish,5,1
2015-09-30,English,3,1
2015-09-29,Spanish,5,1
2015-09-28,Dutch,3,1
2015-09-27,Spanish,2,1
2015-09-27,Spanish,5,1
2015-09-27,Russian,5,1
2015-09-27,Russian,4,1
2015-09-27,English,5,1
2015-09-26,English,4,1
2015-09-24,English,1,1
2015-09-24,English,5,1
2015-09-24,English,4,1
2015-09-23,Turkish,4,1
2015-09-23,Spanish,5,1
2015-09-23,Russian,1,1
2015-09-23,Portuguese,3,1
2015-09-22,Polish,5,1
2015-09-22,English,4,1
2015-09-21,Dutch,5,1
2015-09-19,Spanish,1,1
2015-09-19,English,3,2
2015-09-18,Spanish,5,1
2015-09-18,English,2,1
2015-09-17,German,4,1
2015-09-17,Japanese,3,1
2015-09-16,Indonesian,5,1
2015-09-16,English,4,1
2015-09-15,Russian,1,1
2015-09-12,German,1,1
2015-09-11,Spanish,2,1
2015-09-11,Italian,5,1
2015-09-11,Japanese,1,1
2015-09-10,Hungarian,5,1
2015-09-10,English,5,1
2015-09-09,Italian,2,1
2015-09-09,English,4,1
2015-09-09,English,1,1
2015-09-08,Russian,4,1
2015-09-07,Spanish,5,1
2015-09-05,Russian,4,1
2015-09-05,Dutch,5,1
2015-09-05,English,4,1
2015-09-04,Spanish,4,1
2015-09-04,Russian,3,1
2015-09-04,English,4,1
2015-09-02,Russian,5,1
2015-09-02,English,2,1
2015-09-01,Danish,5,1
2015-09-01,Japanese,3,1
2015-09-01,English,3,1
2015-09-01,English,2,1
2015-08-31,Spanish,4,1
2015-08-31,Spanish,5,1
2015-08-31,Spanish,1,1
2015-08-31,Portuguese,5,1
2015-08-31,English,5,1
2015-08-30,Russian,5,1
2015-08-29,Spanish,5,1
2015-08-28,English,1,1
2015-08-27,Spanish,5,1
2015-08-27,Latvian,5,1
2015-08-27,Chinese (Traditional),5,1
2015-08-26,German,1,1
2015-08-25,English,3,1
2015-08-25,English,5,1
2015-08-24,Spanish,5,1
2015-08-24,Spanish,4,1
2015-08-24,Italian,4,1
2015-08-23,English,4,1
2015-08-22,Italian,4,1
2015-08-22,English,5,1
2015-08-21,Spanish,5,1
2015-08-21,Spanish,4,1
2015-08-21,Korean,5,1
2015-08-21,Japanese,4,1
2015-08-21,English,4,1
2015-08-21,English,1,1
2015-08-20,German,4,1
2015-08-20,English,5,1
2015-08-19,Spanish,5,1
2015-08-19,Chinese (Simplified),4,1
2015-08-19,English,5,1
2015-08-17,Spanish,3,1
2015-08-17,English,3,2
2015-08-16,Japanese,2,1
2015-08-15,Spanish,4,2
2015-08-15,Spanish,5,1
2015-08-15,Dutch,3,1
2015-08-14,Thai,4,1
2015-08-14,Spanish,5,1
2015-08-13,English,4,1
2015-08-13,English,1,1
2015-08-12,Spanish,3,1
2015-08-12,Russian,5,1
2015-08-12,Polish,3,1
2015-08-12,English,1,1
2015-08-11,Indonesian,1,1
2015-08-10,Spanish,5,1
2015-08-10,French,2,1
2015-08-09,Spanish,2,1
2015-08-09,Russian,1,1
2015-08-09,Italian,5,1
2015-08-08,Spanish,5,1
2015-08-08,English,3,1
2015-08-08,English,5,1
2015-08-07,Italian,5,1
2015-08-07,English,5,1
2015-08-06,Turkish,3,1
2015-08-06,Thai,3,1
2015-08-06,Italian,3,1
2015-08-06,English,5,1
2015-08-05,Spanish,5,1
2015-08-05,English,5,1
2015-08-04,Spanish,5,1
2015-08-04,Japanese,4,1
2015-08-03,Spanish,4,1
2015-08-03,Japanese,5,1
2015-08-03,English,1,1
2015-08-02,Spanish,1,1
2015-08-02,English,5,1
2015-08-02,English,1,1
2015-08-01,Turkish,5,1
2015-08-01,Spanish,5,1
2015-08-01,Spanish,4,1
2015-08-01,English,5,1
2015-07-30,Spanish,3,1
2015-07-29,Spanish,4,1
2015-07-29,Indonesian,4,1
2015-07-29,Japanese,2,1
2015-07-29,English,1,1
2015-07-28,Spanish,5,1
2015-07-28,Italian,5,1
2015-07-28,English,3,1
2015-07-27,Russian,4,1
2015-07-27,English,5,1
2015-07-26,Indonesian,4,1
2015-07-25,Spanish,5,1
2015-07-25,Spanish,3,1
2015-07-25,German,1,1
2015-07-25,English,5,1
2015-07-24,Spanish,5,1
2015-07-23,Spanish,1,1
2015-07-23,Portuguese,2,1
2015-07-23,Portuguese,5,1
2015-07-23,English,4,1
2015-07-22,Spanish,3,1
2015-07-22,Chinese (Traditional),5,1
2015-07-22,French,5,1
2015-07-21,Spanish,5,2
2015-07-20,Spanish,1,1
2015-07-20,Spanish,5,1
2015-07-20,English,2,1
2015-07-20,English,5,1
2015-07-19,Spanish,4,1
2015-07-18,Slovak,4,1
2015-07-17,Spanish,3,1
2015-07-17,Portuguese,5,1
2015-07-17,English,4,1
2015-07-16,Thai,5,1
2015-07-16,Spanish,2,1
2015-07-15,Turkish,5,1
2015-07-15,Spanish,5,1
2015-07-15,Italian,4,1
2015-07-15,English,1,2
2015-07-15,English,5,1
2015-07-14,Spanish,5,1
2015-07-14,Russian,5,1
2015-07-14,Russian,3,1
2015-07-14,Italian,4,1
2015-07-13,Spanish,5,4
2015-07-13,Indonesian,2,1
2015-07-13,Japanese,3,1
2015-07-13,English,4,1
2015-07-12,Portuguese,2,1
2015-07-12,English,5,1
2015-07-11,Spanish,4,1
2015-07-11,English,5,1
2015-07-09,Spanish,4,1
2015-07-09,Spanish,5,1
2015-07-09,Russian,1,1
2015-07-09,Russian,4,1
2015-07-09,Polish,5,1
2015-07-09,Polish,1,1
2015-07-09,Indonesian,3,1
2015-07-09,English,5,1
2015-07-09,English,1,1
2015-07-09,English,3,1
2015-07-08,Spanish,4,1
2015-07-08,Russian,2,1
2015-07-08,Italian,4,1
2015-07-08,Italian,5,1
2015-07-08,French,5,1
2015-07-08,English,5,1
2015-07-07,Thai,3,1
2015-07-07,English,5,2
2015-07-06,Turkish,5,1
2015-07-06,Polish,5,1
2015-07-06,Indonesian,3,1
2015-07-06,English,1,1
2015-07-05,Turkish,4,1
2015-07-05,Spanish,4,1
2015-07-05,Spanish,5,1
2015-07-05,Portuguese,5,1
2015-07-05,English,5,1
2015-07-04,Russian,4,1
2015-07-03,Italian,2,1
2015-07-02,Spanish,5,1
2015-07-02,English,5,1
2015-07-01,English,5,1
2015-06-30,English,5,1
2015-06-29,Spanish,3,1
2015-06-29,Spanish,1,1
2015-06-28,Japanese,3,1
2015-06-28,English,4,1
2015-06-27,Turkish,5,1
2015-06-27,Spanish,2,1
2015-06-27,English,5,1
2015-06-27,English,1,1
2015-06-26,Spanish,5,1
2015-06-26,Portuguese,4,1
2015-06-26,Arabic,1,1
2015-06-26,English,1,1
2015-06-26,English,5,2
2015-06-25,Spanish,5,1
2015-06-25,English,1,1
2015-06-24,Spanish,4,1
2015-06-24,Romanian,5,1
2015-06-24,Polish,2,1
2015-06-24,English,5,1
2015-06-24,English,4,1
2015-06-23,Vietnamese,4,1
2015-06-23,Spanish,5,1
2015-06-23,Spanish,3,1
2015-06-23,French,1,1
2015-06-23,English,1,1
2015-06-22,Spanish,5,1
2015-06-22,Russian,5,1
2015-06-22,Portuguese,1,1
2015-06-21,German,3,1
2015-06-21,English,5,1
2015-06-20,Thai,5,1
2015-06-20,English,5,1
2015-06-20,English,1,1
2015-06-19,Turkish,5,1
2015-06-19,English,4,1
2015-06-18,Russian,5,1
2015-06-17,Spanish,1,2
2015-06-17,English,4,1
2015-06-16,Spanish,5,2
2015-06-16,Portuguese,3,1
2015-06-16,English,2,1
2015-06-16,English,5,2
2015-06-15,Spanish,4,1
2015-06-15,Portuguese,5,1
2015-06-15,Portuguese,1,1
2015-06-15,English,5,1
2015-06-15,English,4,1
2015-06-15,English,2,1
2015-06-14,Spanish,4,1
2015-06-14,Spanish,2,1
2015-06-14,Czech,3,1
2015-06-14,English,5,1
2015-06-13,Spanish,4,1
2015-06-13,Spanish,5,2
2015-06-13,Japanese,5,1
2015-06-13,English,4,1
2015-06-12,Spanish,2,1
2015-06-12,Portuguese,5,1
2015-06-12,English,1,1
2015-06-12,English,5,1
2015-06-11,Thai,5,1
2015-06-11,Spanish,5,1
2015-06-11,German,5,1
2015-06-11,English,1,1
2015-06-10,Spanish,5,1
2015-06-10,English,4,1
2015-06-09,German,2,1
2015-06-09,English,5,2
2015-06-08,Spanish,1,1
2015-06-08,Spanish,5,1
2015-06-08,Spanish,2,1
2015-06-08,English,3,1
2015-06-08,English,5,1
2015-06-07,Spanish,5,1
2015-06-07,Russian,5,1
2015-06-05,German,5,1
2015-06-05,German,4,1
2015-06-05,English,5,1
2015-06-04,Russian,5,1
2015-06-04,Italian,1,1
2015-06-03,English,3,1
2015-06-03,English,5,1
2015-06-03,English,1,2
2015-06-02,Czech,5,1
2015-06-01,Spanish,5,2
2015-06-01,English,3,1
2015-06-01,English,4,1
2015-06-01,English,5,1
2015-05-31,Spanish,5,1
2015-05-31,English,1,1
2015-05-30,Spanish,4,1
2015-05-30,English,5,2
2015-05-29,Italian,5,1
2015-05-29,Italian,4,1
2015-05-29,English,5,1
2015-05-28,Spanish,4,1
2015-05-28,Spanish,3,1
2015-05-28,Italian,5,1
2015-05-27,Spanish,5,1
2015-05-27,Russian,5,1
2015-05-27,English,1,2
2015-05-26,Spanish,5,1
2015-05-26,Portuguese,5,1
2015-05-26,Italian,5,1
2015-05-26,English,1,1
2015-05-26,English,5,1
2015-05-26,English,2,1
2015-05-25,Swedish,5,1
2015-05-25,Spanish,5,1
2015-05-25,Italian,3,1
2015-05-25,English,3,2
2015-05-24,Thai,5,1
2015-05-24,Spanish,5,1
2015-05-23,Turkish,2,1
2015-05-23,Spanish,3,1
2015-05-23,Russian,3,1
2015-05-23,Italian,3,1
2015-05-22,Spanish,5,2
2015-05-22,Russian,3,1
2015-05-21,Spanish,4,2
2015-05-21,Spanish,1,3
2015-05-21,Spanish,5,2
2015-05-21,English,5,1
2015-05-20,Spanish,2,1
2015-05-20,Spanish,5,8
2015-05-20,English,5,3
2015-05-19,Spanish,3,1
2015-05-19,Spanish,4,1
2015-05-19,Spanish,5,7
2015-05-19,Japanese,5,1
2015-05-18,English,1,1
2015-05-18,English,5,1
2015-05-18,English,4,1
2015-05-17,Russian,4,1
2015-05-17,Russian,5,1
2015-05-17,German,2,1
2015-05-16,Russian,4,1
2015-05-16,English,4,1
2015-05-16,English,5,2
2015-05-14,Vietnamese,4,1
2015-05-14,Italian,2,1
2015-05-13,English,5,1
2015-05-12,English,5,2
2015-05-11,Italian,5,1
2015-05-10,Spanish,5,1
2015-05-10,Czech,5,1
2015-05-09,Spanish,3,1
2015-05-09,English,4,1
2015-05-09,English,1,1
2015-05-08,Turkish,5,1
2015-05-08,Spanish,5,1
2015-05-08,Russian,4,1
2015-05-08,German,2,1
2015-05-08,English,5,1
2015-05-07,English,3,1
2015-05-07,English,5,1
2015-05-07,English,4,1
2015-05-07,English,1,2
2015-05-06,Greek,5,1
2015-05-06,Japanese,5,1
2015-05-06,English,5,3
2015-05-05,Spanish,1,1
2015-05-05,Spanish,4,1
2015-05-04,Spanish,1,1
2015-05-04,English,5,1
2015-05-04,English,4,1
2015-05-03,Spanish,4,1
2015-05-03,Polish,5,1
2015-05-03,Japanese,4,1
2015-05-02,Vietnamese,5,1
2015-05-02,Vietnamese,4,1
2015-05-02,Spanish,5,1
2015-05-02,Spanish,4,1
2015-05-02,Japanese,2,1
2015-05-02,English,4,1
2015-05-02,English,1,1
2015-05-02,English,5,2
2015-05-01,Italian,5,1
2015-05-01,English,1,1
2015-04-30,French,1,1
2015-04-30,English,1,1
2015-04-29,Polish,1,1
2015-04-29,German,5,1
2015-04-29,Italian,4,1
2015-04-29,English,5,2
2015-04-29,English,3,1
2015-04-28,Vietnamese,5,1
2015-04-28,Russian,3,1
2015-04-28,Italian,2,1
2015-04-28,Italian,5,1
2015-04-28,Dutch,5,2
2015-04-28,English,3,1
2015-04-28,English,2,1
2015-04-28,English,4,2
2015-04-27,Spanish,5,1
2015-04-27,Spanish,1,2
2015-04-27,Russian,4,1
2015-04-27,Portuguese,3,1
2015-04-27,Polish,1,1
2015-04-27,Italian,5,1
2015-04-27,English,5,1
2015-04-26,Spanish,1,1
2015-04-26,Spanish,4,1
2015-04-26,Spanish,5,1
2015-04-26,English,4,1
2015-04-26,English,5,4
2015-04-25,Vietnamese,3,1
2015-04-25,Spanish,3,1
2015-04-25,Spanish,5,2
2015-04-25,Russian,5,1
2015-04-25,Indonesian,4,1
2015-04-25,English,5,2
2015-04-25,English,3,2
2015-04-24,Portuguese,5,1
2015-04-24,Korean,5,1
2015-04-23,Spanish,1,1
2015-04-23,English,1,1
2015-04-22,Romanian,2,1
2015-04-22,English,2,1
2015-04-21,Vietnamese,3,1
2015-04-21,Russian,1,1
2015-04-20,Spanish,2,1
2015-04-19,Spanish,5,1
2015-04-19,Russian,5,1
2015-04-18,Spanish,5,1
2015-04-17,French,5,1
2015-04-15,Spanish,2,1
2015-04-14,Spanish,5,1
2015-04-13,Spanish,5,1
2015-04-13,English,4,1
2015-04-12,Thai,3,1
2015-04-10,Spanish,1,1
2015-04-10,English,5,1
2015-04-09,Spanish,5,1
2015-04-09,Polish,5,1
2015-04-09,Greek,4,1
2015-04-08,Turkish,4,1
2015-04-08,English,3,1
2015-04-06,Turkish,5,1
2015-04-06,Spanish,5,1
2015-04-06,Chinese (Traditional),1,1
2015-04-06,English,3,2
2015-04-05,Polish,1,1
2015-04-05,English,5,1
2015-04-04,Indonesian,3,1
2015-04-04,Arabic,5,1
2015-04-04,English,5,1
2015-04-04,English,1,1
2015-04-04,English,4,1
2015-04-04,English,2,1
2015-04-03,Spanish,5,1
2015-04-03,Russian,5,1
2015-04-03,Japanese,2,1
2015-04-03,English,5,1
2015-04-02,Russian,5,1
2015-04-02,German,1,1
2015-04-01,German,4,1
2015-03-31,Vietnamese,5,1
2015-03-30,Spanish,5,1
2015-03-30,Spanish,1,1
2015-03-30,Korean,4,1
2015-03-29,English,5,1
2015-03-27,Spanish,5,1
2015-03-26,Serbian,5,1
2015-03-26,Portuguese,4,1
2015-03-25,Vietnamese,1,1
2015-03-25,Spanish,5,1
2015-03-25,Czech,5,1
2015-03-25,Japanese,5,1
2015-03-25,English,5,1
2015-03-25,English,3,2
2015-03-24,Spanish,4,1
2015-03-23,Serbian,5,1
2015-03-22,English,4,1
2015-03-21,German,2,1
2015-03-20,Russian,5,1
2015-03-19,German,3,1
2015-03-18,English,4,1
2015-03-17,Japanese,3,1
2015-03-16,Spanish,5,1
2015-03-16,Catalan,4,1
2015-03-15,English,5,1
2015-03-14,Arabic,5,1
2015-03-14,French,5,1
2015-03-12,Spanish,5,1
2015-03-12,Russian,1,1
2015-03-12,Indonesian,5,1
2015-03-12,English,4,1
2015-03-11,Indonesian,5,1
2015-03-11,Arabic,2,1
2015-03-11,Italian,5,1
2015-03-11,English,2,1
2015-03-10,English,1,1
2015-03-08,Spanish,5,1
2015-03-08,English,5,1
2015-03-07,Croatian,2,1
2015-03-06,Hungarian,5,1
2015-03-06,Italian,5,1
2015-03-05,Vietnamese,3,1
2015-03-05,Thai,5,1
2015-03-04,Spanish,1,1
2015-03-04,Spanish,3,1
2015-03-04,Russian,4,1
2015-03-04,German,5,1
2015-03-03,Vietnamese,5,1
2015-03-03,Spanish,3,1
2015-03-02,English,5,1
2015-03-01,Spanish,4,1
2015-03-01,Russian,5,1
2015-02-28,Spanish,2,1
2015-02-28,English,5,1
2015-02-27,Dutch,5,1
2015-02-27,English,5,1
2015-02-26,Spanish,5,1
2015-02-26,Polish,3,1
2015-02-25,Turkish,4,1
2015-02-24,Polish,5,1
2015-02-24,English,5,3
2015-02-23,Czech,4,1
2015-02-23,English,2,1
2015-02-22,Vietnamese,5,1
2015-02-22,Russian,4,1
2015-02-20,Russian,4,1
2015-02-20,Russian,2,1
2015-02-19,Russian,4,1
2015-02-19,English,3,1
2015-02-19,English,5,2
2015-02-18,English,5,1
2015-02-17,English,5,1
2015-02-16,Spanish,5,1
2015-02-15,Thai,3,1
2015-02-15,Spanish,5,1
2015-02-15,German,5,1
2015-02-15,English,4,1
2015-02-14,Spanish,5,1
2015-02-14,Spanish,2,1
2015-02-14,Polish,4,1
2015-02-14,English,5,1
2015-02-14,English,4,1
2015-02-12,German,5,1
2015-02-12,English,5,1
2015-02-11,Spanish,5,1
2015-02-10,Spanish,5,1
2015-02-10,Arabic,5,1
2015-02-09,Russian,5,1
2015-02-07,English,4,1
2015-02-07,English,1,1
2015-02-07,English,5,1
2015-02-06,Spanish,2,1
2015-02-06,Russian,1,2
2015-02-06,English,5,1
2015-02-06,English,1,1
2015-02-05,English,1,1
2015-02-04,Spanish,1,1
2015-02-04,English,5,1
2015-02-02,Russian,2,1
2015-02-02,Polish,5,1
2015-02-02,English,3,1
2015-02-02,English,5,1
2015-02-01,English,5,1
2015-02-01,English,2,2
2015-01-31,Russian,3,1
2015-01-31,Portuguese,5,1
2015-01-31,French,4,1
2015-01-31,English,5,1
2015-01-31,English,1,1
2015-01-31,English,4,1
2015-01-30,Spanish,5,1
2015-01-30,Arabic,5,1
2015-01-30,English,5,1
2015-01-29,Vietnamese,5,1
2015-01-29,Spanish,5,1
2015-01-29,Italian,4,1
2015-01-29,English,1,1
2015-01-29,English,5,2
2015-01-29,English,2,1
2015-01-28,Russian,5,2
2015-01-28,Portuguese,5,1
2015-01-28,German,3,1
2015-01-28,English,4,2
2015-01-27,Vietnamese,2,1
2015-01-27,Russian,5,1
2015-01-27,German,5,1
2015-01-27,English,1,1
2015-01-27,English,3,1
2015-01-27,English,5,1
2015-01-25,Portuguese,2,1
2015-01-25,German,1,1
2015-01-25,Arabic,5,1
2015-01-25,Japanese,3,1
2015-01-24,German,1,1
2015-01-24,English,5,1
2015-01-24,English,4,1
2015-01-23,English,3,1
2015-01-22,Vietnamese,5,1
2015-01-22,Russian,4,1
2015-01-22,Italian,5,1
2015-01-21,English,1,1
2015-01-21,English,4,1
2015-01-20,Russian,5,1
2015-01-20,German,5,1
2015-01-20,Japanese,5,1
2015-01-19,Ukrainian,5,1
2015-01-18,Vietnamese,5,1
2015-01-18,Spanish,4,1
2015-01-18,Spanish,1,1
2015-01-16,Russian,5,1
2015-01-16,Portuguese,4,1
2015-01-15,Turkish,4,1
2015-01-15,German,5,1
2015-01-13,Russian,1,1
2015-01-13,English,5,2
2015-01-13,English,3,1
2015-01-13,English,1,1
2015-01-12,Russian,5,1
2015-01-12,English,5,1
2015-01-11,Russian,1,1
2015-01-11,English,4,1
2015-01-10,Italian,3,1
2015-01-10,English,4,1
2015-01-09,English,3,1
2015-01-08,Spanish,5,1
2015-01-08,Romanian,1,1
2015-01-08,Portuguese,1,1
2015-01-08,Dutch,3,1
2015-01-08,English,3,1
2015-01-07,Russian,3,1
2015-01-07,Hungarian,2,1
2015-01-07,English,1,1
2015-01-06,Romanian,5,1
2015-01-06,Polish,5,1
2015-01-06,German,5,1
2015-01-06,German,1,1
2015-01-06,English,5,1
2015-01-05,Turkish,2,1
2015-01-05,Spanish,5,2
2015-01-05,Russian,5,1
2015-01-04,Portuguese,5,1
2015-01-04,Italian,5,1
2015-01-04,English,5,1
2015-01-03,Thai,5,1
2015-01-03,Spanish,4,1
2015-01-02,Russian,5,1
2015-01-02,Russian,1,1
2015-01-02,Croatian,3,1
2015-01-02,English,5,1
2015-01-01,Spanish,1,1
2015-01-01,Spanish,5,1
2015-01-01,Italian,4,1
2015-01-01,English,5,1
2015-01-01,English,4,1
2015-01-01,English,3,1
2014-12-31,Russian,5,2
2014-12-30,Spanish,5,1
2014-12-30,Polish,5,1
2014-12-30,Hungarian,5,1
2014-12-30,German,2,1
2014-12-30,English,5,1
2014-12-28,English,5,2
2014-12-28,English,3,1
2014-12-28,English,1,1
2014-12-27,Spanish,5,1
2014-12-27,Russian,5,1
2014-12-27,Polish,4,1
2014-12-27,German,5,1
2014-12-27,Chinese (Simplified),5,1
2014-12-27,English,5,1
2014-12-27,English,3,1
2014-12-27,English,4,1
2014-12-26,Spanish,4,1
2014-12-26,Polish,3,1
2014-12-26,Japanese,1,1
2014-12-26,English,5,1
2014-12-25,English,5,1
2014-12-24,English,5,1
2014-12-23,Portuguese,5,1
2014-12-22,Portuguese,2,1
2014-12-22,Portuguese,5,1
2014-12-21,Spanish,5,1
2014-12-21,Polish,5,1
2014-12-19,Italian,4,1
2014-12-19,Dutch,1,1
2014-12-19,English,5,3
2014-12-18,Spanish,5,1
2014-12-18,German,5,1
2014-12-17,Vietnamese,5,1
2014-12-17,English,1,1
2014-12-16,Thai,4,1
2014-12-16,Russian,4,1
2014-12-16,English,4,1
2014-12-16,English,1,1
2014-12-15,Spanish,4,1
2014-12-15,Polish,5,1
2014-12-15,English,3,1
2014-12-15,English,2,1
2014-12-15,English,5,1
2014-12-14,Vietnamese,5,1
2014-12-14,English,5,1
2014-12-14,English,3,1
