Date,Language,Count
2013-07-19,English,1
2013-07-18,English,1
2013-07-17,Finnish,1
2013-07-17,English,1
2013-07-16,Spanish,1
2013-07-16,German,1
2013-07-16,Italian,1
2013-07-16,English,1
2013-07-15,Portuguese,1
2013-07-15,Italian,1
2013-07-15,English,2
2013-07-14,Spanish,1
2013-07-14,Italian,1
2013-07-13,Danish,1
2013-07-13,Italian,1
2013-07-13,French,1
2013-07-13,English,2
2013-07-12,Russian,1
2013-07-12,German,1
2013-07-12,Italian,1
2013-07-11,Spanish,2
2013-07-11,French,1
2013-07-11,English,3
2013-07-10,Spanish,1
2013-07-10,Polish,1
2013-07-10,Italian,1
2013-07-10,English,1
2013-07-08,German,1
2013-07-08,French,2
2013-07-08,English,1
2013-07-07,Italian,1
2013-07-06,Portuguese,1
2013-07-06,English,1
2013-07-05,Italian,1
2013-07-05,English,1
2013-07-04,Swedish,1
2013-07-04,Italian,1
2013-07-04,French,1
2013-07-04,English,2
2013-07-03,Polish,1
2013-07-03,German,1
2013-07-03,English,6
2013-07-02,Swedish,1
2013-07-02,Italian,1
2013-07-02,English,2
2013-07-01,Spanish,1
2013-07-01,Russian,1
2013-07-01,French,1
2013-07-01,English,1
2013-06-30,Spanish,3
2013-06-30,Russian,2
2013-06-30,Polish,1
2013-06-30,German,6
2013-06-30,Italian,3
2013-06-30,English,9
2013-06-29,Russian,1
2013-06-29,Romanian,1
2013-06-29,German,2
2013-06-29,Danish,1
2013-06-29,French,1
2013-06-29,English,8
2013-06-28,English,1
2013-06-27,Spanish,1
2013-06-27,English,1
2013-06-26,Spanish,1
2013-06-26,Russian,1
2013-06-26,German,1
2013-06-26,Arabic,1
2013-06-26,French,1
2013-06-26,English,1
2013-06-25,Portuguese,1
2013-06-25,Czech,1
2013-06-25,Italian,3
2013-06-25,English,2
2013-06-24,Italian,1
2013-06-23,Thai,1
2013-06-23,Spanish,2
2013-06-23,German,1
2013-06-21,English,1
2013-06-20,Russian,1
2013-06-20,German,2
2013-06-19,German,1
2013-06-19,French,1
2013-06-19,English,2
2013-06-18,Spanish,1
2013-06-18,Portuguese,1
2013-06-18,English,1
2013-06-15,French,1
2013-06-14,Portuguese,1
2013-06-14,Dutch,1
2013-06-13,English,1
2013-06-12,English,1
2013-06-11,Italian,1
2013-06-09,French,1
2013-06-08,Spanish,1
2013-06-07,English,2
2013-06-06,English,1
2013-06-05,Russian,2
2013-06-05,English,1
2013-06-03,English,1
2013-06-02,French,1
2013-05-31,Italian,1
2013-05-31,English,1
2013-05-30,Italian,1
2013-05-28,English,1
2013-05-27,Italian,1
2013-05-27,English,1
2013-05-26,Czech,1
2013-05-25,Russian,1
2013-05-22,Spanish,1
2013-05-21,Hungarian,1
2013-05-21,German,1
2013-05-21,French,1
2013-05-20,Dutch,1
2013-05-19,Swedish,1
2013-05-19,Polish,1
2013-05-19,German,1
2013-05-19,French,1
2013-05-18,German,1
2013-05-17,French,1
2013-05-17,English,2
2013-05-16,Spanish,1
2013-05-16,Italian,1
2013-05-15,English,1
2013-05-14,English,1
2013-05-12,Italian,1
2013-05-11,German,1
2013-05-10,French,1
2013-05-09,English,1
2013-05-08,German,1
2013-05-08,English,1
2013-05-07,French,1
2013-05-05,Spanish,1
2013-05-04,Turkish,1
2013-05-02,Portuguese,1
2013-05-02,English,3
2013-05-01,English,1
2013-04-29,English,1
2013-04-27,Polish,2
2013-04-25,English,1
2013-04-24,Portuguese,1
2013-04-24,Polish,1
2013-04-24,Dutch,1
2013-04-23,Italian,1
2013-04-22,German,1
2013-04-22,English,1
2013-04-21,German,1
2013-04-21,French,1
2013-04-20,German,1
2013-04-20,English,3
2013-04-19,Spanish,1
2013-04-19,Polish,1
2013-04-19,Dutch,1
2013-04-19,English,4
2013-04-18,Polish,1
2013-04-18,Hungarian,1
2013-04-17,Spanish,1
2013-04-17,Russian,1
2013-04-17,Polish,1
2013-04-17,German,1
2013-04-17,French,1
2013-04-16,Spanish,1
2013-04-16,Slovak,1
2013-04-16,Italian,1
2013-04-15,German,3
2013-04-14,German,1
2013-04-12,English,2
2013-04-11,English,1
2013-04-09,Polish,1
2013-04-09,Italian,1
2013-04-09,English,1
2013-04-08,German,1
2013-04-07,German,1
2013-04-04,Italian,1
2013-04-03,Spanish,2
2013-04-01,French,2
2013-04-01,English,1
2013-03-31,Czech,1
2013-03-30,Spanish,1
2013-03-28,Russian,1
2013-03-28,Hungarian,1
2013-03-28,English,1
2013-03-27,Spanish,3
2013-03-27,Portuguese,1
2013-03-27,Italian,2
2013-03-27,Chinese (Simplified),1
2013-03-27,French,1
2013-03-27,English,2
2013-03-26,German,1
2013-03-26,English,1
2013-03-25,Spanish,1
2013-03-25,German,1
2013-03-25,Catalan,1
2013-03-25,Italian,1
2013-03-25,English,2
2013-03-24,Italian,1
2013-03-23,Ukrainian,1
2013-03-22,German,2
2013-03-19,Russian,1
2013-03-19,English,2
2013-03-18,Swedish,1
2013-03-18,Spanish,1
2013-03-18,Norwegian,1
2013-03-17,Spanish,1
2013-03-16,Chinese (Simplified),1
2013-03-15,Turkish,1
2013-03-15,English,1
2013-03-14,Greek,1
2013-03-12,Spanish,1
2013-03-12,Russian,1
2013-03-12,English,1
2013-03-11,Spanish,1
2013-03-11,English,1
2013-03-10,Italian,1
2013-03-09,English,1
2013-03-08,German,1
2013-03-08,English,1
2013-03-07,English,3
2013-03-06,French,1
2013-03-05,Chinese (Simplified),1
2013-03-05,English,1
2013-03-04,Italian,1
2013-03-03,Polish,1
2013-03-02,German,1
2013-02-28,Russian,1
2013-02-27,English,1
2013-02-25,English,1
2013-02-24,Polish,1
2013-02-24,German,1
2013-02-22,English,1
2013-02-20,Norwegian,1
2013-02-20,English,1
2013-02-18,German,1
2013-02-18,English,1
2013-02-17,Spanish,1
2013-02-17,English,1
2013-02-15,English,1
2013-02-13,Portuguese,1
2013-02-09,English,1
2013-02-08,Polish,1
2013-02-06,English,1
2013-02-04,Spanish,1
2013-02-02,German,1
2013-01-31,English,2
2013-01-30,English,1
2013-01-28,Thai,1
2013-01-27,French,1
2013-01-27,English,1
2013-01-26,Polish,1
2013-01-26,German,1
2013-01-25,Thai,1
2013-01-24,German,1
2013-01-24,French,1
2013-01-24,English,2
2013-01-23,Spanish,1
2013-01-23,Italian,1
2013-01-21,French,1
2013-01-20,Spanish,1
2013-01-20,Russian,1
2013-01-18,English,1
2013-01-16,English,2
2013-01-15,English,2
2013-01-14,Spanish,1
2013-01-14,French,1
2013-01-13,Spanish,1
2013-01-13,German,1
2013-01-13,English,1
2013-01-12,English,1
2013-01-10,Spanish,1
2013-01-06,English,2
2013-01-03,English,2
2013-01-02,Czech,1
2012-12-30,French,1
2012-12-29,Polish,1
2012-12-28,Polish,1
2012-12-27,English,1
2012-12-24,Turkish,1
2012-12-24,Italian,1
2012-12-23,Spanish,1
2012-12-22,Spanish,1
2012-12-22,English,1
2012-12-20,German,1
2012-12-20,Italian,1
2012-12-18,German,1
2012-12-18,English,1
2012-12-17,Russian,1
2012-12-11,English,1
2012-12-10,German,1
2012-12-10,English,1
2012-12-09,English,1
2012-12-08,French,1
2012-12-07,Italian,1
2012-12-07,English,1
2012-12-06,Portuguese,1
2012-12-05,Hungarian,1
2012-12-05,French,1
2012-12-05,English,1
2012-12-04,Polish,2
2012-12-04,German,2
2012-12-03,Finnish,1
2012-12-03,English,2
2012-12-02,English,1
2012-11-29,German,3
2012-11-28,Spanish,1
2012-11-28,Slovak,1
2012-11-28,Polish,1
2012-11-28,English,1
2012-11-27,Czech,1
2012-11-27,Italian,1
2012-11-26,French,1
2012-11-25,German,2
2012-11-25,English,1
2012-11-24,Spanish,1
2012-11-23,English,1
2012-11-22,German,2
2012-11-21,Russian,1
2012-11-21,English,2
2012-11-19,English,1
2012-11-18,German,2
2012-11-18,Italian,1
2012-11-17,Spanish,1
2012-11-16,English,1
2012-11-15,English,2
2012-11-14,Korean,1
2012-11-13,English,1
2012-11-12,Spanish,1
2012-11-11,Spanish,1
2012-11-10,German,1
2012-11-09,German,1
2012-11-09,Dutch,1
2012-11-09,English,2
2012-11-08,French,1
2012-11-08,English,1
2012-11-07,Swedish,1
2012-11-07,Portuguese,1
2012-11-07,French,1
2012-11-06,Hungarian,1
2012-11-06,English,1
2012-11-05,English,1
2012-11-04,English,1
2012-11-03,Portuguese,1
2012-11-03,English,1
2012-11-01,German,2
2012-11-01,English,1
2012-10-31,Russian,1
2012-10-31,Portuguese,1
2012-10-31,Czech,1
2012-10-31,English,3
2012-10-30,Swedish,1
2012-10-30,Russian,1
2012-10-30,Polish,1
2012-10-30,English,2
2012-10-29,Spanish,1
2012-10-29,Russian,1
2012-10-29,Portuguese,1
2012-10-29,English,2
2012-10-28,Portuguese,1
2012-10-28,French,1
2012-10-27,Portuguese,1
2012-10-26,German,1
2012-10-26,Danish,1
2012-10-26,French,1
2012-10-26,English,1
2012-10-25,German,2
2012-10-25,Italian,1
2012-10-25,French,1
2012-10-25,English,1
2012-10-24,Russian,1
2012-10-24,German,1
2012-10-24,Italian,2
2012-10-24,French,2
2012-10-24,English,6
2012-10-23,Swedish,1
2012-10-23,German,5
2012-10-23,Greek,1
2012-10-23,French,1
2012-10-23,Dutch,1
2012-10-23,English,10
2012-10-22,Spanish,1
2012-10-22,English,2
2012-10-21,Spanish,1
2012-10-21,German,4
2012-10-21,Italian,1
2012-10-21,French,1
2012-10-21,Japanese,1
2012-10-21,English,8
2012-10-20,Russian,1
2012-10-20,German,3
2012-10-20,French,3
2012-10-20,English,11
2012-10-19,Russian,1
2012-10-19,Romanian,1
2012-10-19,Italian,1
2012-10-19,English,2
2012-10-17,Italian,1
2012-10-16,Hungarian,1
2012-10-16,Dutch,1
2012-10-16,English,1
2012-10-15,Hungarian,1
2012-10-15,Korean,1
2012-10-15,English,1
2012-10-14,Thai,1
2012-10-14,English,1
2012-10-13,Spanish,1
2012-10-13,German,1
2012-10-13,Korean,1
2012-10-13,English,1
2012-10-12,Russian,1
2012-10-12,German,1
2012-10-11,Swedish,1
2012-10-11,Portuguese,1
2012-10-11,Polish,1
2012-10-11,German,1
2012-10-11,Danish,1
2012-10-11,French,1
2012-10-10,German,1
2012-10-10,French,1
2012-10-10,English,1
2012-10-09,Swedish,1
2012-10-09,French,1
2012-10-09,English,3
2012-10-07,Spanish,1
2012-10-07,German,1
2012-10-07,English,5
2012-10-06,French,1
2012-10-06,English,1
2012-10-04,German,1
2012-10-04,English,1
2012-10-03,Russian,1
2012-10-03,English,1
2012-10-02,Polish,1
2012-10-02,German,1
2012-10-02,French,1
2012-10-01,Danish,1
2012-10-01,Chinese (Simplified),1
2012-09-30,German,2
2012-09-30,English,2
2012-09-29,Norwegian,1
2012-09-29,French,1
2012-09-28,English,1
2012-09-27,Spanish,1
2012-09-27,English,1
2012-09-26,Russian,1
2012-09-26,English,3
2012-09-25,Spanish,1
2012-09-25,English,1
2012-09-24,French,1
2012-09-24,English,1
2012-09-23,Czech,1
2012-09-21,German,1
2012-09-20,Turkish,1
2012-09-20,Russian,1
2012-09-20,Czech,1
2012-09-20,English,2
2012-09-18,Swedish,1
2012-09-18,Spanish,1
2012-09-18,German,1
2012-09-17,French,1
2012-09-17,English,1
2012-09-16,Spanish,1
2012-09-16,German,1
2012-09-16,English,2
2012-09-15,French,1
2012-09-14,Russian,1
2012-09-14,German,1
2012-09-14,English,1
2012-09-13,Swedish,1
2012-09-13,Spanish,1
2012-09-13,Norwegian,1
2012-09-13,English,2
2012-09-12,English,1
2012-09-11,English,3
2012-09-09,English,1
2012-09-07,German,1
2012-09-07,French,1
2012-09-06,German,1
2012-09-06,English,1
2012-09-05,Polish,1
2012-09-04,German,1
2012-09-04,French,1
2012-09-03,German,1
2012-09-01,Spanish,1
2012-08-31,French,1
2012-08-31,English,2
2012-08-30,Italian,1
2012-08-30,English,2
2012-08-29,Thai,1
2012-08-29,Danish,1
2012-08-29,Italian,1
2012-08-29,French,1
2012-08-29,English,1
2012-08-28,French,1
2012-08-28,English,2
2012-08-27,Portuguese,1
2012-08-27,English,3
2012-08-26,Russian,1
2012-08-26,Italian,1
2012-08-26,Greek,1
2012-08-26,French,1
2012-08-25,English,2
2012-08-24,Spanish,1
2012-08-24,English,2
2012-08-23,Danish,1
2012-08-23,English,1
2012-08-21,German,1
2012-08-20,Russian,1
2012-08-20,German,1
2012-08-20,Italian,1
2012-08-20,English,1
2012-08-19,Danish,1
2012-08-19,Italian,1
2012-08-18,German,1
2012-08-17,English,1
2012-08-16,English,1
2012-08-14,Portuguese,1
2012-08-14,English,2
2012-08-13,English,2
2012-08-12,English,2
2012-08-11,Italian,1
2012-08-11,English,1
2012-08-10,Norwegian,1
2012-08-10,English,1
2012-08-09,Turkish,1
2012-08-09,Arabic,1
2012-08-07,German,1
2012-08-07,French,1
2012-08-07,English,1
2012-08-06,Spanish,1
2012-08-05,English,1
2012-08-04,French,1
2012-08-04,English,1
2012-08-02,Russian,1
2012-08-02,Polish,1
2012-08-02,German,1
2012-08-01,Spanish,1
2012-07-30,English,1
2012-07-29,German,1
2012-07-29,English,2
2012-07-28,English,2
2012-07-27,English,1
2012-07-26,Spanish,1
2012-07-26,English,1
2012-07-25,German,1
2012-07-24,Russian,1
2012-07-24,German,1
2012-07-24,Czech,1
2012-07-23,German,2
2012-07-23,English,1
2012-07-22,Croatian,1
2012-07-22,English,1
2012-07-21,Spanish,1
2012-07-21,German,1
2012-07-18,German,2
2012-07-18,French,1
2012-07-17,Russian,1
2012-07-17,English,1
2012-07-16,English,1
2012-07-14,German,2
2012-07-14,Czech,1
2012-07-14,English,2
2012-07-12,French,1
2012-07-11,English,1
2012-07-10,Swedish,1
2012-07-08,French,1
2012-07-07,Polish,1
2012-07-07,French,1
2012-07-06,Turkish,1
2012-07-06,Spanish,2
2012-07-05,Spanish,1
2012-07-05,French,1
2012-07-04,Spanish,1
2012-07-04,French,1
2012-07-04,English,1
2012-07-02,Swedish,1
2012-07-02,German,1
2012-07-02,Italian,1
2012-06-30,English,1
2012-06-29,English,1
2012-06-28,Portuguese,1
2012-06-28,Danish,1
2012-06-28,English,1
2012-06-26,English,1
2012-06-25,Slovak,1
2012-06-25,English,1
2012-06-24,Spanish,1
2012-06-24,Danish,1
2012-06-24,Italian,1
2012-06-23,Italian,1
2012-06-22,Russian,2
2012-06-22,German,1
2012-06-22,English,2
2012-06-21,English,2
2012-06-19,German,1
2012-06-19,Italian,1
2012-06-18,French,2
2012-06-17,Italian,1
2012-06-17,English,1
2012-06-16,English,1
2012-06-15,French,1
2012-06-15,English,1
2012-06-14,Portuguese,1
2012-06-14,French,1
2012-06-13,Spanish,1
2012-06-13,Norwegian,1
2012-06-13,German,1
2012-06-13,English,1
2012-06-12,German,1
2012-06-11,Norwegian,1
2012-06-11,French,1
2012-06-10,Spanish,1
2012-06-10,Portuguese,1
2012-06-10,English,2
2012-06-09,French,2
2012-06-09,English,1
2012-06-08,Russian,1
2012-06-08,English,1
2012-06-07,German,1
2012-06-07,English,1
2012-06-03,Spanish,1
2012-06-02,Ukrainian,1
2012-06-02,English,1
2012-06-01,German,2
2012-06-01,Italian,1
2012-05-31,German,1
2012-05-30,Portuguese,1
2012-05-30,German,1
2012-05-30,French,1
2012-05-29,German,1
2012-05-28,Spanish,1
2012-05-28,Portuguese,1
2012-05-28,Czech,1
2012-05-25,German,2
2012-05-25,English,1
2012-05-24,Spanish,1
2012-05-24,Italian,1
2012-05-22,Spanish,1
2012-05-22,Italian,1
2012-05-21,French,1
2012-05-21,English,1
2012-05-20,German,1
2012-05-20,Italian,1
2012-05-19,Portuguese,1
2012-05-18,Italian,1
2012-05-18,English,1
2012-05-16,Portuguese,1
2012-05-16,Italian,1
2012-05-15,Danish,1
2012-05-15,French,1
2012-05-13,Hungarian,1
2012-05-12,Portuguese,1
2012-05-11,German,1
2012-05-10,German,2
2012-05-07,Italian,1
2012-05-07,English,2
2012-05-06,German,1
2012-05-06,French,1
2012-05-05,Danish,1
2012-05-05,English,1
2012-05-04,German,1
2012-05-04,Italian,1
2012-05-04,French,1
2012-05-04,English,1
2012-05-03,Dutch,1
2012-05-03,English,1
2012-05-02,Swedish,1
2012-05-02,Italian,1
2012-05-01,Portuguese,1
2012-05-01,Chinese (Simplified),1
2012-05-01,English,1
2012-04-30,Spanish,1
2012-04-30,English,1
2012-04-29,German,1
2012-04-26,German,2
2012-04-25,English,2
2012-04-24,German,2
2012-04-24,English,2
2012-04-23,Italian,1
2012-04-23,English,1
2012-04-22,Portuguese,1
2012-04-22,German,1
2012-04-22,English,1
2012-04-20,English,1
2012-04-19,English,1
2012-04-18,Italian,1
2012-04-18,English,1
2012-04-17,Portuguese,1
2012-04-17,English,1
2012-04-16,French,1
2012-04-16,Dutch,1
2012-04-16,English,1
2012-04-15,German,1
2012-04-15,English,1
2012-04-14,Korean,1
2012-04-12,English,1
2012-04-11,Spanish,3
2012-04-11,German,1
2012-04-10,Spanish,1
2012-04-09,Spanish,1
2012-04-09,German,2
2012-04-08,German,1
2012-04-08,French,1
2012-04-08,English,3
2012-04-07,Spanish,1
2012-04-07,English,2
2012-04-06,English,1
2012-04-03,English,1
2012-04-02,Greek,1
2012-04-02,French,1
2012-04-01,Polish,1
2012-03-31,French,1
2012-03-30,Portuguese,1
2012-03-28,Russian,1
2012-03-28,French,1
2012-03-27,Portuguese,1
2012-03-27,Italian,1
2012-03-26,English,2
2012-03-25,Spanish,1
2012-03-25,German,1
2012-03-24,English,1
2012-03-22,German,1
2012-03-22,English,1
2012-03-21,Portuguese,1
2012-03-21,German,1
2012-03-21,English,1
2012-03-19,English,1
2012-03-18,Russian,1
2012-03-18,English,1
2012-03-17,Polish,1
2012-03-17,Danish,1
2012-03-16,English,1
2012-03-15,Spanish,1
2012-03-15,German,1
2012-03-15,Italian,1
2012-03-14,English,1
2012-03-13,English,1
2012-03-11,Turkish,1
2012-03-11,English,1
2012-03-10,German,1
2012-03-10,French,1
2012-03-10,English,2
2012-03-08,English,1
2012-03-07,English,1
2012-03-06,German,2
2012-03-05,Russian,1
2012-03-05,English,2
2012-03-04,German,1
2012-03-02,German,1
2012-03-01,German,1
2012-03-01,English,1
2012-02-29,Portuguese,1
2012-02-29,German,1
2012-02-29,English,2
2012-02-28,English,1
2012-02-27,French,1
2012-02-26,Portuguese,1
2012-02-26,French,1
2012-02-25,Russian,1
2012-02-24,Spanish,2
2012-02-23,German,2
2012-02-23,English,1
2012-02-20,Italian,1
2012-02-20,Chinese (Simplified),1
2012-02-20,English,1
2012-02-19,English,1
2012-02-18,Portuguese,1
2012-02-17,English,2
2012-02-16,German,1
2012-02-16,English,1
2012-02-15,Portuguese,1
2012-02-15,French,1
2012-02-15,English,1
2012-02-14,Portuguese,2
2012-02-14,English,1
2012-02-12,Spanish,1
2012-02-11,English,2
2012-02-10,German,1
2012-02-09,German,1
2012-02-09,Japanese,1
2012-02-08,Portuguese,1
2012-02-08,English,1
2012-02-07,Russian,1
2012-02-07,English,1
2012-02-06,English,1
2012-02-05,English,1
2012-02-04,Spanish,2
2012-02-04,German,1
2012-02-04,English,2
2012-02-03,Polish,1
2012-02-03,Italian,1
2012-02-03,French,1
2012-02-02,English,1
2012-02-01,French,1
2012-01-30,English,1
2012-01-28,Polish,1
2012-01-28,French,1
2012-01-27,Portuguese,1
2012-01-27,English,1
2012-01-26,English,1
2012-01-25,Italian,1
2012-01-25,French,1
2012-01-24,Hungarian,1
2012-01-24,Italian,1
2012-01-22,Italian,1
2012-01-21,German,1
2012-01-19,German,1
2012-01-19,English,1
2012-01-18,Dutch,1
2012-01-18,English,1
2012-01-13,Italian,1
2012-01-13,English,1
2012-01-12,Spanish,1
2012-01-12,Russian,1
2012-01-11,Italian,1
2012-01-09,Italian,1
2012-01-08,Russian,1
2012-01-08,Italian,1
2012-01-07,Spanish,1
2012-01-07,Portuguese,1
2012-01-06,German,1
2012-01-05,Spanish,1
2012-01-05,English,1
2012-01-04,Polish,1
2012-01-04,Italian,1
2012-01-03,Norwegian,1
2012-01-02,Spanish,1
2011-12-31,English,1
2011-12-29,English,2
2011-12-28,English,1
2011-12-27,Spanish,1
2011-12-27,English,1
2011-12-26,German,1
2011-12-26,English,1
2011-12-25,French,1
2011-12-24,French,1
2011-12-24,English,1
2011-12-23,German,1
2011-12-22,Spanish,1
2011-12-22,English,1
2011-12-20,Russian,1
2011-12-19,Dutch,1
2011-12-19,English,1
2011-12-18,English,1
2011-12-14,Swedish,1
2011-12-14,German,1
2011-12-12,German,1
2011-12-12,French,1
2011-12-12,English,1
2011-12-11,English,2
2011-12-10,German,1
2011-12-10,French,1
2011-12-09,Spanish,1
2011-12-09,German,1
2011-12-08,German,1
2011-12-07,German,1
2011-12-07,French,1
2011-12-07,English,1
2011-12-05,Spanish,1
2011-12-02,English,1
2011-11-29,Spanish,2
2011-11-29,French,1
2011-11-28,Portuguese,1
2011-11-28,Italian,2
2011-11-27,English,1
2011-11-26,Portuguese,1
2011-11-25,Russian,1
2011-11-24,German,1
2011-11-24,French,1
2011-11-23,Finnish,1
2011-11-23,English,1
2011-11-22,English,1
2011-11-21,German,1
2011-11-21,English,1
2011-11-20,German,2
2011-11-20,English,1
2011-11-19,Russian,2
2011-11-18,German,1
2011-11-18,English,1
2011-11-17,English,1
2011-11-16,English,2
2011-11-15,English,1
2011-11-14,English,2
2011-11-13,English,1
2011-11-12,English,1
2011-11-09,Spanish,1
2011-11-09,English,2
2011-11-08,Italian,1
2011-11-06,Russian,1
2011-11-06,Italian,1
2011-11-06,English,1
2011-11-05,German,1
2011-11-04,English,1
2011-11-03,Dutch,1
2011-11-01,German,1
2011-11-01,Italian,1
2011-11-01,English,1
2011-10-31,Portuguese,1
2011-10-30,Japanese,1
2011-10-28,Italian,1
2011-10-28,English,1
2011-10-27,Russian,1
2011-10-27,Hungarian,1
2011-10-26,French,1
2011-10-25,Portuguese,1
2011-10-25,English,2
2011-10-24,Dutch,1
2011-10-21,German,2
2011-10-20,Russian,1
2011-10-20,German,1
2011-10-19,Russian,1
2011-10-19,Portuguese,1
2011-10-19,German,1
2011-10-19,Italian,1
2011-10-19,English,2
2011-10-18,English,1
2011-10-16,German,1
2011-10-14,Italian,1
2011-10-14,English,1
2011-10-13,English,1
2011-10-12,German,1
2011-10-12,English,2
2011-10-11,German,1
2011-10-10,English,1
2011-10-09,German,1
2011-10-08,English,1
2011-10-05,German,2
2011-10-04,Russian,1
2011-10-04,English,2
2011-10-02,English,1
2011-10-01,Swedish,1
2011-10-01,Spanish,1
2011-09-30,English,1
2011-09-28,English,2
2011-09-27,English,1
2011-09-26,Italian,1
2011-09-26,English,1
2011-09-25,English,1
2011-09-24,English,2
2011-09-23,German,1
2011-09-23,English,2
2011-09-21,Russian,1
2011-09-20,English,1
2011-09-19,French,1
2011-09-19,English,1
2011-09-17,Italian,1
2011-09-17,French,1
2011-09-16,English,1
2011-09-15,Portuguese,1
2011-09-15,English,1
2011-09-14,English,2
2011-09-11,English,1
2011-09-10,English,2
2011-09-08,English,1
2011-09-07,English,2
2011-09-06,Spanish,1
2011-09-06,English,2
2011-09-05,English,1
2011-09-04,Spanish,1
2011-09-03,French,1
2011-09-03,English,1
2011-09-02,Russian,1
2011-08-31,Russian,1
2011-08-30,Russian,1
2011-08-30,German,1
2011-08-30,English,1
2011-08-29,Turkish,1
2011-08-29,English,1
2011-08-28,German,1
2011-08-28,English,1
2011-08-25,Portuguese,1
2011-08-25,Chinese (Simplified),1
2011-08-24,English,1
2011-08-23,Spanish,1
2011-08-23,Bulgarian,1
2011-08-23,English,1
2011-08-22,Spanish,1
2011-08-22,French,1
2011-08-22,English,3
2011-08-21,English,1
2011-08-17,Polish,1
2011-08-16,Spanish,1
2011-08-15,Spanish,1
2011-08-15,Polish,1
2011-08-15,English,1
2011-08-14,French,1
2011-08-14,English,2
2011-08-13,German,1
2011-08-12,Spanish,1
2011-08-12,English,1
2011-08-11,Italian,1
2011-08-10,French,1
2011-08-09,Italian,2
2011-08-09,French,1
2011-08-09,English,1
2011-08-07,Polish,1
2011-08-06,Russian,1
2011-08-06,German,1
2011-08-06,Japanese,1
2011-08-05,German,1
2011-08-04,English,2
2011-08-01,Italian,1
2011-08-01,English,1
2011-07-31,English,2
2011-07-30,Russian,1
2011-07-30,Portuguese,1
2011-07-30,Chinese (Simplified),1
2011-07-30,French,1
2011-07-29,German,1
2011-07-29,Italian,1
2011-07-29,English,1
2011-07-28,Italian,1
2011-07-28,French,1
2011-07-28,English,1
2011-07-27,Spanish,1
2011-07-27,Portuguese,1
2011-07-27,German,2
2011-07-27,Arabic,1
2011-07-27,French,2
2011-07-27,English,2
2011-07-26,Polish,1
2011-07-26,English,2
2011-07-25,German,1
2011-07-24,German,1
2011-07-24,Italian,1
2011-07-23,German,1
2011-07-22,Portuguese,1
2011-07-21,Dutch,1
2011-07-20,German,1
2011-07-20,English,1
2011-07-19,English,1
2011-07-18,English,1
2011-07-17,Italian,1
2011-07-17,English,1
2011-07-16,English,2
2011-07-15,Swedish,1
2011-07-14,Spanish,1
2011-07-14,English,1
2011-07-12,English,2
2011-07-10,Italian,1
2011-07-09,Spanish,1
2011-07-07,English,1
2011-07-04,German,1
2011-07-04,French,1
2011-07-03,German,1
2011-07-01,Russian,1
2011-06-30,Polish,1
2011-06-30,German,1
2011-06-28,English,1
2011-06-27,Russian,1
2011-06-26,Polish,1
2011-06-25,German,1
2011-06-23,Polish,1
2011-06-23,German,1
2011-06-19,Portuguese,1
2011-06-17,German,1
2011-06-17,Japanese,1
2011-06-16,Portuguese,1
2011-06-15,English,1
2011-06-13,Hungarian,1
2011-06-12,English,1
2011-06-11,Russian,1
2011-06-11,English,1
2011-06-09,German,1
2011-06-09,English,1
2011-06-08,French,1
2011-06-08,English,1
2011-06-07,Russian,1
2011-06-05,German,1
2011-06-05,English,1
2011-06-02,Russian,1
2011-06-02,English,1
2011-06-01,Chinese (Simplified),1
2011-06-01,English,1
2011-05-31,Spanish,1
2011-05-31,Italian,1
2011-05-31,English,1
2011-05-29,Italian,1
2011-05-28,English,1
2011-05-26,Danish,1
2011-05-24,Portuguese,1
2011-05-24,English,1
2011-05-22,Portuguese,1
2011-05-21,English,2
2011-05-20,Italian,1
2011-05-20,English,1
2011-05-19,Spanish,1
2011-05-18,Spanish,2
2011-05-18,English,2
2011-05-17,Chinese (Simplified),1
2011-05-17,English,1
2011-05-16,English,1
2011-05-15,Norwegian,1
2011-05-14,French,1
2011-05-12,Spanish,1
2011-05-11,Spanish,1
2011-05-11,German,1
2011-05-11,English,2
2011-05-09,Portuguese,1
2011-05-09,English,1
2011-05-08,French,1
2011-05-07,Spanish,1
2011-05-07,Italian,1
2011-05-07,English,1
2011-05-04,Chinese (Simplified),1
2011-05-02,English,2
2011-05-01,Portuguese,1
2011-05-01,German,1
2011-04-30,Norwegian,1
2011-04-30,English,1
2011-04-28,Swedish,1
2011-04-28,German,1
2011-04-28,French,1
2011-04-27,Spanish,1
2011-04-27,German,1
2011-04-27,Italian,1
2011-04-26,Russian,1
2011-04-26,English,1
2011-04-24,German,1
2011-04-23,English,3
2011-04-22,Greek,1
2011-04-22,English,1
2011-04-21,English,1
2011-04-19,German,1
2011-04-17,Norwegian,1
2011-04-17,German,1
2011-04-17,English,3
2011-04-16,German,1
2011-04-16,English,1
2011-04-13,German,2
2011-04-13,English,1
2011-04-12,Spanish,1
2011-04-11,German,1
2011-04-11,French,1
2011-04-10,German,1
2011-04-09,English,1
2011-04-08,German,1
2011-04-08,English,1
2011-04-05,English,1
2011-04-04,English,2
2011-04-03,Hungarian,1
2011-04-02,French,1
2011-04-02,English,2
2011-04-01,English,2
2011-03-31,French,1
2011-03-30,German,1
2011-03-30,Italian,1
2011-03-30,French,1
2011-03-28,English,3
