Date,Language,Rating,Count
2016-03-14,Spanish,5,1
2016-03-13,Portuguese,5,1
2016-03-13,German,5,1
2016-03-12,Russian,4,1
2016-03-12,Italian,5,1
2016-03-12,Dutch,2,1
2016-03-12,English,1,1
2016-03-12,English,5,1
2016-03-11,Portuguese,5,1
2016-03-11,Italian,5,1
2016-03-10,Spanish,4,1
2016-03-10,German,1,1
2016-03-10,Italian,5,1
2016-03-09,German,1,1
2016-03-09,Italian,4,1
2016-03-08,Spanish,5,1
2016-03-08,English,2,1
2016-03-07,Polish,5,1
2016-03-07,German,3,1
2016-03-07,English,1,1
2016-03-07,English,5,1
2016-03-06,Italian,4,1
2016-03-06,English,5,1
2016-03-05,Thai,5,1
2016-03-05,Italian,4,1
2016-03-04,German,4,1
2016-03-04,Italian,1,1
2016-03-04,Italian,5,1
2016-03-04,French,3,1
2016-03-04,English,4,1
2016-03-04,English,5,1
2016-03-03,Ukrainian,1,1
2016-03-03,Indonesian,5,1
2016-03-03,English,5,1
2016-03-02,German,4,1
2016-03-02,German,1,1
2016-03-02,Italian,1,1
2016-03-02,English,5,1
2016-03-02,English,1,1
2016-03-01,English,5,1
2016-02-29,Portuguese,4,1
2016-02-29,French,1,1
2016-02-29,Korean,4,1
2016-02-29,English,1,2
2016-02-28,English,5,1
2016-02-28,English,4,1
2016-02-27,German,4,1
2016-02-27,German,5,1
2016-02-27,Italian,5,1
2016-02-27,English,5,1
2016-02-27,English,4,1
2016-02-26,Italian,4,1
2016-02-26,English,5,1
2016-02-25,Russian,2,1
